,,,,5,$55.50 ,$0.00 ,$55.50 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Streaming Items,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,Item #,Title,Studio,Qty,Unit Price,Discount,Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,STJAV-98485_s3,Cravin' An Asian ~Scene 3,JAV 1 Model,1,$1.50 ,$0.00 ,$1.50 ,,,,,,,,,,,,,,,,,,
2,STJAV-98520_s2,Asian Intentions 2 ~Scene 2,JAV 1 Model,1,$1.50 ,$0.00 ,$1.50 ,,,,,,,,,,,,,,,,,,
3,STJAV-98520_s3,Asian Intentions 2 ~Scene 3,JAV 1 Model,1,$1.50 ,$0.00 ,$1.50 ,,,,,,,,,,,,,,,,,,
4,STJAV-98565_s1,Asian Sensation 2 ~Scene 1,JAV 1 Model,1,$1.50 ,$0.00 ,$1.50 ,,,,,,,,,,,,,,,,,,
5,STJAV-98611_s3,Natural Sensations ~Scene 3,JAV 1 Model,1,$1.50 ,$0.00 ,$1.50 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5,$7.50 ,$0.00 ,$7.50 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Vendor Name : 2_AMG - Maiko Pictur,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Download Items,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,Item #,Title,Studio,Qty,Unit Price,Discount,Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,DLMAI-55105,Japanese Grannies 6,Maiko Pictures,2,$8.08 ,$0.00 ,$16.16 ,,,,,,,,,,,,,,,,,,
2,DLMAI-55072,Juicy Japanese Titties 3,Maiko Pictures,2,$8.08 ,$0.00 ,$16.16 ,,,,,,,,,,,,,,,,,,
3,DLMAI-55096,Tokyo MILFs Eating Cum 6,Maiko Pictures,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
4,DLMAI-55168,MILFs of Japan 12,Maiko Pictures,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
5,DLMAI-55041,Tokyo MILFs Eating Cum 4,Maiko Pictures,1,$9.50 ,$0.00 ,$9.50 ,,,,,,,,,,,,,,,,,,
6,DLMAI-55056,Perky Japanese 4,Maiko Pictures,1,$9.50 ,$0.00 ,$9.50 ,,,,,,,,,,,,,,,,,,
7,DLMAI-55064,Hairy Pussy Tokyo Cougars 4,Maiko Pictures,1,$9.50 ,$0.00 ,$9.50 ,,,,,,,,,,,,,,,,,,
8,DLMAI-55096,Tokyo MILFs Eating Cum 6,Maiko Pictures,1,$9.50 ,$0.00 ,$9.50 ,,,,,,,,,,,,,,,,,,
9,DLMAI-55162,MILFs of Japan 10,Maiko Pictures,1,$9.50 ,$0.00 ,$9.50 ,,,,,,,,,,,,,,,,,,
10,DLMAI-55214,Great Tits On Japanese MILFs 7,Maiko Pictures,1,$12.50 ,$0.00 ,$12.50 ,,,,,,,,,,,,,,,,,,
11,DLMAI-55190_s2,Great Tits On Japanese MILFs 5 ~Scene 2,Maiko Pictures,1,$2.55 ,$0.00 ,$2.55 ,,,,,,,,,,,,,,,,,,
12,DLMAI-55197_s1,Hairy Pussy Tokyo Cougars 12 ~Scene 1,Maiko Pictures,1,$2.55 ,$0.00 ,$2.55 ,,,,,,,,,,,,,,,,,,
13,DLMAI-55215_s5,Hairy Pussy Tokyo Cougars 13 ~Scene 5,Maiko Pictures,1,$2.55 ,$0.00 ,$2.55 ,,,,,,,,,,,,,,,,,,
14,DLMAI-55219_s4,Of Japan 19 ~Scene 4,Maiko Pictures,1,$2.98 ,$0.00 ,$2.98 ,,,,,,,,,,,,,,,,,,
15,DLMAI-55206_s3,MILFs of Japan 16 ~Scene 3,Maiko Pictures,1,$3.50 ,$0.00 ,$3.50 ,,,,,,,,,,,,,,,,,,
16,DLMAI-55054,Hairy Pussy Tokyo Cougars 2,Maiko Pictures,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
17,DLMAI-55064,Hairy Pussy Tokyo Cougars 4,Maiko Pictures,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
18,DLMAI-55070,Great Tits On Japanese MILFs,Maiko Pictures,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20,$146.85 ,$0.00 ,$146.85 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Streaming Items,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,Item #,Title,Studio,Qty,Unit Price,Discount,Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,STMAI-55192_s2,Great Tits On Japanese MILFs 6 ~Scene 2,Maiko Pictures,1,$1.28 ,$0.00 ,$1.28 ,,,,,,,,,,,,,,,,,,
2,STMAI-55097,Hairy Pussy Tokyo Cougars 7,Maiko Pictures,1,$2.51 ,$0.00 ,$2.51 ,,,,,,,,,,,,,,,,,,
3,STMAI-55114,Japanese Cumshots 4,Maiko Pictures,1,$2.51 ,$0.00 ,$2.51 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,$6.30 ,$0.00 ,$6.30 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Vendor Name : 2_AMG – Obokozu,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Download Items,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,Item #,Title,Studio,Qty,Unit Price,Discount,Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,DLODO-20240316,Ruka & Edo : Amateur WMAF Couple Having Passionate Sex - Real Couple Romance,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
2,DLODO-20240317,Ruka & Edo : Inaugurating Our New GoPro Camera With Some Hard POV Doggystyle Fucking!,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
3,DLODO-20240318,Ruka & Edo : So Horny In The Morning,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
4,DLODO-20240319,Ruka & Edo : Wake up! Your beautiful Japanese wife needs some passionate sex!,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
5,DLODO-20240320,Ruka & Edo : Yoga Wife gets Surprise Sex - Pervy Husband fucks Japanese Hotwife,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
6,DLODO-20240402,Missed you! : Ruka & Edo,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
7,DLODO-20240404,Riding Creampie : Ruka & Edo,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
8,DLODO-20240408,Japanese Girlfriend Enjoys Hard Fuck With Vibrating Cock Ring : Ruka & Edo,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
9,DLODO-20240410,No Better Time For Deepthroating And Fucking Than The Golden Hour : Ruka & Edo,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
10,DLODO-20240412,Redhead GMO Japanese Babe Fuck!!! : Ruka & Edo,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
11,DLODO-20240415,Loving Japanese Wife equals Perfect Valentines Day Sex! Hot Romance and Creampie! : Ruka & Edo,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
12,DLODO-20240417,Nerdy Waifu Wants Dick! : Ruka & Edo,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
13,DLODO-20240422,First Anal Video: Ruka & Edo,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
14,DLODO-20240429,Fucking with the Love Hamma: Ruka & Edo,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
15,DLODO-20240501,HALLOWEEN SPECIAL: Ruka & Edo,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
16,DLODO-20240506,Inaugurating our new place!: Ruka & Edo,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
17,DLODO-20240508,Intense Doggystyle x Japanese Dirty Talk: Ruka & Edo,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
18,DLODO-20240513,Kinky Nip Shibari Fuck: Ruka & Edo,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
19,DLODO-20240515,Perfect Japanese Wife never says no to her pervy husband! Getting fucked with her cute feet in the air!: Ruka & Edo,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
20,DLODO-20240517,Relaxing With Some Oily Massage Session! Let's Enjoy Some Sex Babe!: Ruka & Edo,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
21,DLODO-20240605,Amateur Japanese Caucasian Couple filming Anal clip at home! Real Amateur Anal Sex!: Ruka & Edo,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
22,DLODO-20240607,Split cam double dick!: Ruka & Edo,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
23,DLODO-20240611,ALL POV - Horny Japanese gf won't let me play video games unless I creampie her pussy everyday,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
24,DLODO-20240612,Does my ass look too nerdy to fuck. Please let me bounce it on your hard dick honey!,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
25,DLODO-20240613,FUCK ME IN THE ASS! Gorgeous Japanese Wife wants Anal Sex,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
26,DLODO-20240614,69 Orgasm and Cowgirl!,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
27,DLODO-20241126,Pizza delivery! But wait.. I don't have any cash,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
28,DLODO-20241128,Quick fuck with sexy Japanese gal,Obokozu,1,$8.08 ,$0.00 ,$8.08 ,,,,,,,,,,,,,,,,,,
29,DLODO-20240319,Ruka & Edo : Wake up! Your beautiful Japanese wife needs some passionate sex!,Obokozu,1,$9.50 ,$0.00 ,$9.50 ,,,,,,,,,,,,,,,,,,
30,DLODO-20240501,HALLOWEEN SPECIAL: Ruka & Edo,Obokozu,1,$9.50 ,$0.00 ,$9.50 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30,$245.24 ,$0.00 ,$245.24 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Streaming Items,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,Item #,Title,Studio,Qty,Unit Price,Discount,Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,$0.00 ,$0.00 ,$0.00 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Vendor Name : 2_AMG - Porn Mega Lo,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Download Items,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,Item #,Title,Studio,Qty,Unit Price,Discount,Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,DLPMW-578506_s3,MILFs With Ass ~ Scene 3,Porn Mega Load,1,$5.00 ,$0.00 ,$5.00 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,$5.00 ,$0.00 ,$5.00 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Streaming Items,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,Item #,Title,Studio,Qty,Unit Price,Discount,Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,$0.00 ,$0.00 ,$0.00 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Vendor Name : 2_AMG – Private,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Download Items,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,Item #,Title,Studio,Qty,Unit Price,Discount,Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,DLPV-03664_s4,Pool Party Girls ~ Scene 4,Private,1,$3.83 ,$0.00 ,$3.83 ,,,,,,,,,,,,,,,,,,
2,DLPV-0608212_s1,Teen Couples 10 ~Scene 1,Private,1,$3.83 ,$0.00 ,$3.83 ,,,,,,,,,,,,,,,,,,
3,DLPV-03905_s1,Beautifully Young 2 ~Scene 1,Private,1,$4.25 ,$0.00 ,$4.25 ,,,,,,,,,,,,,,,,,,
4,DLPV-0709213_s2,Teen Couples 11 ~Scene 2,Private,1,$4.50 ,$0.00 ,$4.50 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4,$16.41 ,$0.00 ,$16.41 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Streaming Items,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,Item #,Title,Studio,Qty,Unit Price,Discount,Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,STPV-03881_s2,He Is Twice My Age ~Scene 2,Private,1,$1.50 ,$0.00 ,$1.50 ,,,,,,,,,,,,,,,,,,
2,STPV-03881_s5,He Is Twice My Age ~Scene 5,Private,1,$1.50 ,$0.00 ,$1.50 ,,,,,,,,,,,,,,,,,,
3,STPV-0709214_s1,Ass Licking Sluts 3 ~Scene 1,Private,1,$1.50 ,$0.00 ,$1.50 ,,,,,,,,,,,,,,,,,,
4,STPV-0709214_s2,Ass Licking Sluts 3 ~Scene 2,Private,1,$1.50 ,$0.00 ,$1.50 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4,$6.00 ,$0.00 ,$6.00 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Vendor Name : 2_AMG - Rome Major,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Download Items,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,Item #,Title,Studio,Qty,Unit Price,Discount,Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,DLRMM-042425_s3,Major GILFs ~ Scene 3,Rome Major,1,$5.00 ,$0.00 ,$5.00 ,,,,,,,,,,,,,,,,,,
2,DLRMM-050825_s1,MILFs Get Major Work ~ Scene 1,Rome Major,1,$5.00 ,$0.00 ,$5.00 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,$10.00 ,$0.00 ,$10.00 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Streaming Items,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,Item #,Title,Studio,Qty,Unit Price,Discount,Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,$0.00 ,$0.00 ,$0.00 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Vendor Name : 2_AMG - Score,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Download Items,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,Item #,Title,Studio,Qty,Unit Price,Discount,Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,DLSCR-57207_s4,50 Plus MILFs 10 ~ Scene 4,Score,1,$4.00 ,$0.00 ,$4.00 ,,,,,,,,,,,,,,,,,,
2,DLSCR-57240_s2,Codi Vore XXX ~ Scene 2,Score,1,$4.00 ,$0.00 ,$4.00 ,,,,,,,,,,,,,,,,,,
3,DLSCR-57693_s5,Naughty First Timers X-Cut 13 ~ Scene 5,Score,1,$4.00 ,$0.00 ,$4.00 ,,,,,,,,,,,,,,,,,,
4,DLSCR-577226_s9,Brickhouse Babes 2 ~ Scene 9,Score,1,$4.00 ,$0.00 ,$4.00 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4,$16.00 ,$0.00 ,$16.00 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Streaming Items,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,Item #,Title,Studio,Qty,Unit Price,Discount,Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,STSCR-57521,Victoria Lobov,Score,1,$4.50 ,$0.00 ,$4.50 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,$4.50 ,$0.00 ,$4.50 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Vendor Name : 2_AMG – Third Rock Enterprises,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Download Items,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,Item #,Title,Studio,Qty,Unit Price,Discount,Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,DLBDP-20201224_003,Bad Daddy POV: Alyce Anderson,Bad Daddy POV,1,$6.50 ,$0.00 ,$6.50 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,$6.50 ,$0.00 ,$6.50 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Streaming Items,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,Item #,Title,Studio,Qty,Unit Price,Discount,Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,$0.00 ,$0.00 ,$0.00 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Vendor Name : 2_AMG – Third World Media,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Download Items,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,Item #,Title,Studio,Qty,Unit Price,Discount,Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,DLTW-02765_s1,Japan 7 ~ Scene 1,Third World Media,1,$4.00 ,$0.00 ,$4.00 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,$4.00 ,$0.00 ,$4.00 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Streaming Items,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,Item #,Title,Studio,Qty,Unit Price,Discount,Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,$0.00 ,$0.00 ,$0.00 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
